metric,race_var,week_num,geography,mean,se,geo_type,moe_95,moe_95_lb,moe_95_ub,sigdiff,date_int
depression_anxiety_signs,asian,wk14,HI,0.30537857826773335,0.03546618979753201,state,0.06951373200316273,0.2358648462645706,0.3748923102708961,1,9/2–14
depression_anxiety_signs,asian,wk13,"Houston-The Woodlands-Sugar Land, TX",0.2812080516491251,0.052811505905668604,msa,0.10351055157511047,0.17769750007401464,0.38471860322423557,0,8/19–31
depression_anxiety_signs,asian,wk14,"Houston-The Woodlands-Sugar Land, TX",0.25702711512212856,0.06112840876617936,msa,0.11981168118171154,0.13721543394041702,0.3768387963038401,0,9/2–14
depression_anxiety_signs,asian,wk13,IA,0.11779629235514136,0.07528237536700583,state,0.14755345571933143,-0.02975716336419007,0.26534974807447276,1,8/19–31
depression_anxiety_signs,asian,wk14,IA,0.31068592188199146,0.1365084154879093,state,0.2675564943563022,0.04312942752568927,0.5782424162382936,0,9/2–14
depression_anxiety_signs,asian,wk13,ID,0.43265312360955616,0.09895107908242673,state,0.1939441150015564,0.23870900860799976,0.6265972386111125,0,8/19–31
depression_anxiety_signs,asian,wk14,ID,0.1417384063659569,0.12166487916743544,state,0.23846316316817345,-0.09672475680221657,0.3802015695341303,0,9/2–14
depression_anxiety_signs,asian,wk13,IL,0.42973041827522335,0.07341229594639719,state,0.1438881000549385,0.28584231822028483,0.5736185183301619,0,8/19–31
depression_anxiety_signs,asian,wk14,IL,0.29653556457003055,0.0473376316057767,state,0.09278175794732232,0.20375380662270823,0.38931732251735285,0,9/2–14
depression_anxiety_signs,asian,wk13,IN,0.4230186620960754,0.13931496254150172,state,0.27305732658134335,0.14996133551473206,0.6960759886774188,0,8/19–31
depression_anxiety_signs,asian,wk14,IN,0.41260479407486605,0.15448266822171575,state,0.30278602971456287,0.10981876436030319,0.7153908237894289,0,9/2–14
depression_anxiety_signs,asian,wk13,KS,0.5035586009325872,0.14240565196488575,state,0.27911507785117606,0.22444352308141113,0.7826736787837633,0,8/19–31
depression_anxiety_signs,asian,wk14,KS,0.261323144691084,0.09579512250777357,state,0.18775844011523618,0.0735647045758478,0.44908158480632016,0,9/2–14
depression_anxiety_signs,asian,wk13,KY,0.32792764878473385,0.12530486641657057,state,0.2455975381764783,0.08233011060825554,0.5735251869612121,0,8/19–31
depression_anxiety_signs,asian,wk14,KY,0.3473830742490139,0.1655859431981035,state,0.32454844866828286,0.022834625580731016,0.6719315229172967,0,9/2–14
depression_anxiety_signs,asian,wk13,LA,0.560031676763844,0.1494016474955379,state,0.29282722909125425,0.2672044476725898,0.8528589058550983,0,8/19–31
depression_anxiety_signs,asian,wk14,LA,0.38682091215675724,0.12180861741449792,state,0.2387448901324159,0.14807602202434134,0.6255658022891731,0,9/2–14
depression_anxiety_signs,asian,wk13,"Los Angeles-Long Beach-Anaheim, CA",0.3664513988931391,0.04604505222984445,msa,0.09024830237049512,0.27620309652264396,0.45669970126363424,0,8/19–31
depression_anxiety_signs,asian,wk14,"Los Angeles-Long Beach-Anaheim, CA",0.28570654150162356,0.03279808020593245,msa,0.06428423720362761,0.22142230429799595,0.3499907787052512,1,9/2–14
depression_anxiety_signs,asian,wk13,MA,0.25932761328272536,0.04323980428460415,state,0.08475001639782413,0.1745775968849012,0.3440776296805495,1,8/19–31
depression_anxiety_signs,asian,wk14,MA,0.24799911909937056,0.046891601788593806,state,0.09190753950564386,0.15609157959372671,0.3399066586050144,0,9/2–14
depression_anxiety_signs,asian,wk13,MD,0.2509595918202355,0.04849022882833962,state,0.09504084850354566,0.1559187433166898,0.34600044032378113,1,8/19–31
depression_anxiety_signs,asian,wk14,MD,0.2746272798436015,0.053499739812434825,state,0.10485949003237226,0.16976778981122925,0.3794867698759738,0,9/2–14
depression_anxiety_signs,asian,wk13,ME,0.13541367318268208,0.12278679209850578,state,0.24066211251307132,-0.10524843933038924,0.3760757856957534,1,8/19–31
depression_anxiety_signs,asian,wk14,ME,0.3116272095523778,0.18005916852286677,state,0.35291597030481886,-0.041288760752441034,0.6645431798571967,0,9/2–14
depression_anxiety_signs,asian,wk13,MI,0.41997754613938587,0.08354184463494298,state,0.16374201548448825,0.2562355306548976,0.5837195616238742,0,8/19–31
depression_anxiety_signs,asian,wk14,MI,0.11891121424661426,0.043528009662705584,state,0.08531489893890294,0.033596315307711316,0.2042261131855172,1,9/2–14
depression_anxiety_signs,asian,wk13,"Miami-Fort Lauderdale-West Palm Beach, FL",0.5134624156732884,0.1331702947670646,msa,0.26101377774344664,0.2524486379298418,0.774476193416735,0,8/19–31
depression_anxiety_signs,asian,wk14,"Miami-Fort Lauderdale-West Palm Beach, FL",0.4146642835858308,0.09662593477359108,msa,0.1893868321562385,0.2252774514295923,0.6040511157420693,0,9/2–14
depression_anxiety_signs,asian,wk13,MN,0.2359405314976482,0.07023695376177534,state,0.13766442937307966,0.09827610212456855,0.37360496087072786,0,8/19–31
depression_anxiety_signs,asian,wk14,MN,0.277705942862593,0.08218211628392565,state,0.16107694791649427,0.11662899494609871,0.4387828907790873,0,9/2–14
depression_anxiety_signs,asian,wk13,MO,0.1140326127213714,0.05833880900378251,state,0.11434406564741371,-3.11452926042316e-4,0.2283766783687851,1,8/19–31
depression_anxiety_signs,asian,wk14,MO,0.1848908659849453,0.08839122175221507,state,0.17324679463434153,0.011644071350603774,0.35813766061928687,0,9/2–14
depression_anxiety_signs,asian,wk13,MS,0.25670036364805293,0.16958837074585345,state,0.3323932066618728,-0.07569284301381984,0.5890935703099257,0,8/19–31
depression_anxiety_signs,asian,wk14,MS,0.30784591170514763,0.21573865425066252,state,0.42284776233129856,-0.11500185062615093,0.7306936740364463,0,9/2–14
depression_anxiety_signs,asian,wk13,MT,0.5054854656058387,0.21936605062158956,state,0.4299574592183155,0.07552800638752322,0.9354429248241543,0,8/19–31
depression_anxiety_signs,asian,wk14,MT,0.10747569131622486,0.13596824637193158,state,0.2664977628889859,-0.15902207157276105,0.3739734542052108,0,9/2–14
depression_anxiety_signs,asian,wk13,NC,0.20056080411734467,0.08132539485671196,state,0.15939777391915544,0.04116303019818923,0.3599585780365001,0,8/19–31
depression_anxiety_signs,asian,wk14,NC,0.17320261808867277,0.07239974640960208,state,0.14190350296282006,0.031299115125852706,0.3151061210514928,1,9/2–14
depression_anxiety_signs,asian,wk13,ND,0,0,state,0,0,0,1,8/19–31
depression_anxiety_signs,asian,wk14,ND,0.35425334614727305,0.2039016331062086,state,0.39964720088816885,-0.0453938547408958,0.7539005470354418,0,9/2–14
depression_anxiety_signs,asian,wk13,NE,0.2156744010347964,0.08223742205818685,state,0.16118534723404623,0.05448905380075017,0.3768597482688426,0,8/19–31
depression_anxiety_signs,asian,wk14,NE,0.10300124293333517,0.07242975134967305,state,0.1419623126453592,-0.038961069712024024,0.24496355557869437,1,9/2–14
depression_anxiety_signs,asian,wk13,"New York-Newark-Jersey City, NY-NJ-PA",0.3183451594792864,0.04081185398229109,msa,0.07999123380529054,0.23835392567399583,0.39833639328457693,0,8/19–31
depression_anxiety_signs,asian,wk14,"New York-Newark-Jersey City, NY-NJ-PA",0.19973173588995988,0.04084250759094956,msa,0.08005131487826114,0.11968042101169873,0.279783050768221,1,9/2–14
depression_anxiety_signs,asian,wk13,NH,0.29756229617212404,0.11743933869581127,state,0.2301811038437901,0.06738119232833395,0.5277434000159141,0,8/19–31
depression_anxiety_signs,asian,wk14,NH,0.2830875768899433,0.1310337548876734,state,0.2568261595798399,0.026261417310103397,0.5399137364697832,0,9/2–14
depression_anxiety_signs,asian,wk13,NJ,0.27233743343161965,0.04156641505026562,state,0.08147017349852062,0.19086725993309903,0.35380760693014024,1,8/19–31
depression_anxiety_signs,asian,wk14,NJ,0.20036905975444277,0.03270504813418149,state,0.06410189434299572,0.13626716541144707,0.2644709540974385,1,9/2–14
depression_anxiety_signs,asian,wk13,NM,0.24585546949128897,0.09922518617696083,state,0.19448136490684323,0.051374104584445746,0.4403368343981322,0,8/19–31
depression_anxiety_signs,asian,wk14,NM,0.3254067190888774,0.14062072700332176,state,0.2756166249265106,0.049790094162366794,0.601023344015388,0,9/2–14
depression_anxiety_signs,asian,wk13,NV,0.3010228328920251,0.05471207745696135,state,0.10723567181564424,0.19378716107638083,0.40825850470766933,1,8/19–31
depression_anxiety_signs,asian,wk14,NV,0.2842225072964285,0.04799917653974842,state,0.0940783860179069,0.1901441212785216,0.3783008933143354,0,9/2–14
depression_anxiety_signs,asian,wk13,NY,0.318550008433718,0.05555390600432151,state,0.10888565576847016,0.20966435266524786,0.42743566420218815,0,8/19–31
depression_anxiety_signs,asian,wk14,NY,0.24335607146580657,0.06646404587472558,state,0.13026952991446214,0.11308654155134443,0.3736256013802687,1,9/2–14
depression_anxiety_signs,asian,wk13,OH,0.6193897987956334,0.1409659970030429,state,0.2762933541259641,0.34309644466966926,0.8956831529215975,0,8/19–31
depression_anxiety_signs,asian,wk14,OH,0.1733199385007676,0.08451701383826062,state,0.1656533471229908,0.00766659137777681,0.3389732856237584,1,9/2–14
depression_anxiety_signs,asian,wk13,OK,0.37486514651749703,0.12348346531431423,state,0.2420275920160559,0.13283755450144114,0.616892738533553,0,8/19–31
depression_anxiety_signs,asian,wk14,OK,0.2530060296965845,0.11606364269925273,state,0.22748473969053534,0.025521290006049135,0.4804907693871198,0,9/2–14
depression_anxiety_signs,asian,wk13,OR,0.14340529120617163,0.042056640097712136,state,0.08243101459151579,0.060974276614655834,0.22583630579768743,1,8/19–31
depression_anxiety_signs,asian,wk14,OR,0.1705877382133216,0.048485150459597226,state,0.09503089490081056,0.07555684331251104,0.26561863311413214,1,9/2–14
depression_anxiety_signs,asian,wk13,PA,0.27301593446490285,0.0997916246929838,state,0.19559158439824825,0.0774243500666546,0.4686075188631511,0,8/19–31
depression_anxiety_signs,asian,wk14,PA,0.36170408743584226,0.06445046327399778,state,0.12632290801703566,0.2353811794188066,0.4880269954528779,0,9/2–14
depression_anxiety_signs,asian,wk13,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.13605682963180155,0.044920179239438425,msa,0.0880435513092993,0.04801327832250224,0.22410038094110085,1,8/19–31
depression_anxiety_signs,asian,wk14,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.3178423008976177,0.06815018841317197,msa,0.13357436928981706,0.18426793160780067,0.4514166701874348,0,9/2–14
depression_anxiety_signs,asian,wk13,"Phoenix-Mesa-Scottsdale, AZ",0.37678325889610603,0.15366580613390354,msa,0.3011849800224509,0.07559827887365511,0.677968238918557,0,8/19–31
depression_anxiety_signs,asian,wk14,"Phoenix-Mesa-Scottsdale, AZ",0.5529038246897244,0.07079418082933375,msa,0.13875659442549415,0.4141472302642303,0.6916604191152186,1,9/2–14
depression_anxiety_signs,asian,wk13,RI,0.293492675674113,0.12246506018587157,state,0.24003151796430827,0.05346115770980475,0.5335241936384213,0,8/19–31
depression_anxiety_signs,asian,wk14,RI,0.34873942837545074,0.11818847243435603,state,0.23164940597133782,0.11709002240411293,0.5803888343467886,0,9/2–14
depression_anxiety_signs,asian,wk13,"Riverside-San Bernardino-Ontario, CA",0.25905916251549627,0.08436690062945623,msa,0.16535912523373422,0.09370003728176204,0.4244182877492305,1,8/19–31
depression_anxiety_signs,asian,wk14,"Riverside-San Bernardino-Ontario, CA",0.23679391561787339,0.05108784739302461,msa,0.10013218089032824,0.13666173472754514,0.3369260965082016,1,9/2–14
depression_anxiety_signs,asian,wk13,"San Francisco-Oakland-Hayward, CA",0.24070247200410586,0.03555827369179602,msa,0.06969421643592019,0.17100825556818566,0.31039668844002605,1,8/19–31
depression_anxiety_signs,asian,wk14,"San Francisco-Oakland-Hayward, CA",0.3073328285063905,0.03828471251969007,msa,0.07503803653859253,0.23229479196779795,0.382370865044983,1,9/2–14
depression_anxiety_signs,asian,wk13,SC,0.2842131046134686,0.18113826219038887,state,0.35503099389316217,-0.07081788927969357,0.6392440985066308,0,8/19–31
depression_anxiety_signs,asian,wk14,SC,0.24090158305030154,0.07849393788663193,state,0.1538481182577986,0.08705346479250295,0.39474970130810016,0,9/2–14
depression_anxiety_signs,asian,wk13,SD,0.06574668488203748,0.06836180964239078,state,0.13398914689908592,-0.06824246201704844,0.19973583178112342,1,8/19–31
depression_anxiety_signs,asian,wk14,SD,0.1249888988334446,0.11941119879048799,state,0.23404594962935646,-0.10905705079591185,0.3590348484628011,0,9/2–14
depression_anxiety_signs,asian,wk13,"Seattle-Tacoma-Bellevue, WA",0.29552383131910787,0.04156013949595208,msa,0.08145787341206608,0.2140659579070418,0.37698170473117393,1,8/19–31
depression_anxiety_signs,asian,wk14,"Seattle-Tacoma-Bellevue, WA",0.2768795305263487,0.0469836139959511,msa,0.09208788343206416,0.18479164709428458,0.36896741395841287,0,9/2–14
depression_anxiety_signs,asian,wk13,TN,0.2039672828501096,0.10562342142052036,state,0.2070219059842199,-0.0030546231341103125,0.4109891888343295,0,8/19–31
depression_anxiety_signs,asian,wk14,TN,0.5331308724466856,0.10960954687517231,state,0.21483471187533773,0.3182961605713478,0.7479655843220233,0,9/2–14
depression_anxiety_signs,asian,wk13,TX,0.2856186976033322,0.04135820864059904,state,0.08106208893557412,0.20455660866775807,0.36668078653890634,1,8/19–31
depression_anxiety_signs,asian,wk14,TX,0.2746083891897062,0.045851137621854283,state,0.08986822973883439,0.1847401594508718,0.3644766189285406,1,9/2–14
depression_anxiety_signs,asian,wk13,US,0.3023213641641763,0.0114327796929313,national,0.022408248198145346,0.27991311596603097,0.3247296123623217,1,8/19–31
depression_anxiety_signs,asian,wk14,US,0.27148497067544786,0.010222305796596151,national,0.020035719361328457,0.2514492513141194,0.29152069003677633,1,9/2–14
depression_anxiety_signs,asian,wk13,UT,0.4097429528447019,0.100083494847646,state,0.19616364990138616,0.21357930294331576,0.6059066027460881,0,8/19–31
depression_anxiety_signs,asian,wk14,UT,0.2907259656484114,0.07552085572545071,state,0.1480208772218834,0.14270508842652802,0.4387468428702948,0,9/2–14
depression_anxiety_signs,asian,wk13,VA,0.2821698410478814,0.06133922376502128,state,0.12022487857944171,0.1619449624684397,0.4023947196273231,0,8/19–31
depression_anxiety_signs,asian,wk14,VA,0.26907251045139463,0.05463850421113002,state,0.10709146825381484,0.1619810421975798,0.37616397870520946,0,9/2–14
depression_anxiety_signs,asian,wk13,VT,0.6706403315681533,0.19969794100166605,state,0.39140796436326547,0.2792323672048878,1.0620482959314188,0,8/19–31
depression_anxiety_signs,asian,wk14,VT,0.29400749482017857,0.24847758234442893,state,0.4870160613950807,-0.19300856657490212,0.7810235562152592,0,9/2–14
depression_anxiety_signs,asian,wk13,WA,0.33156055522384104,0.04060680863212436,state,0.07958934491896374,0.2519712103048773,0.4111499001428048,0,8/19–31
depression_anxiety_signs,asian,wk14,WA,0.30837066214533215,0.0471488897174691,state,0.09241182384623943,0.21595883829909274,0.40078248599157157,0,9/2–14
depression_anxiety_signs,asian,wk13,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.20777614257292548,0.036883623196263635,msa,0.07229190146467672,0.13548424110824875,0.2800680440376022,1,8/19–31
depression_anxiety_signs,asian,wk14,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.30223502815482656,0.04250202603151167,msa,0.08330397102176286,0.2189310571330637,0.3855389991765894,0,9/2–14
depression_anxiety_signs,asian,wk13,WI,0.18684904950712222,0.07336088050635917,state,0.14378732579246398,0.043061723714658245,0.3306363752995862,0,8/19–31
depression_anxiety_signs,asian,wk14,WI,0.1731521396205457,0.08928185999620795,state,0.17499244559256757,-0.0018403059720218662,0.3481445852131133,0,9/2–14
depression_anxiety_signs,asian,wk13,WV,0.6579532362685077,0.11367979638893133,state,0.2228124009223054,0.4351408353462023,0.880765637190813,1,8/19–31
depression_anxiety_signs,asian,wk14,WV,0.5843287043075371,0.23098050724939326,state,0.45272179420881076,0.13160691009872638,1.037050498516348,0,9/2–14
depression_anxiety_signs,asian,wk13,WY,0.7449100075531022,0.22999739748366493,state,0.45079489906798326,0.29411510848511896,1.1957049066210854,0,8/19–31
depression_anxiety_signs,asian,wk14,WY,0,0,state,0,0,0,1,9/2–14
depression_anxiety_signs,black,wk13,AK,0.4192821072966749,0.10636554228047808,state,0.20847646286973703,0.2108056444269379,0.6277585701664119,0,8/19–31
depression_anxiety_signs,black,wk14,AK,0.4055888024781991,0.0943097733022383,state,0.18484715567238708,0.22074164680581204,0.5904359581505862,0,9/2–14
depression_anxiety_signs,black,wk13,AL,0.4672530597756577,0.04767686393407566,state,0.09344665331078829,0.3738064064648694,0.560699713086446,1,8/19–31
depression_anxiety_signs,black,wk14,AL,0.4638966251804586,0.03990288313406502,state,0.07820965094276744,0.38568697423769116,0.542106276123226,1,9/2–14
depression_anxiety_signs,black,wk13,AR,0.3119972374100183,0.055206441950502214,state,0.10820462622298434,0.20379261118703396,0.4202018636330026,0,8/19–31
depression_anxiety_signs,black,wk14,AR,0.4092351885465561,0.06757602511483868,state,0.13244900922508382,0.2767861793214723,0.5416841977716399,0,9/2–14
depression_anxiety_signs,black,wk13,"Atlanta-Sandy Springs-Roswell, GA",0.3938339091751617,0.04849753871426208,msa,0.09505517587995367,0.29877873329520804,0.48888908505511536,0,8/19–31
depression_anxiety_signs,black,wk14,"Atlanta-Sandy Springs-Roswell, GA",0.36430979301054883,0.04612076506044004,msa,0.09039669951846248,0.27391309349208637,0.4547064925290113,0,9/2–14
depression_anxiety_signs,black,wk13,AZ,0.37736352123053046,0.07357013431351841,state,0.1441974632544961,0.23316605797603437,0.5215609844850265,0,8/19–31
depression_anxiety_signs,black,wk14,AZ,0.370256071522343,0.06972898360862334,state,0.13666880787290175,0.23358726364944127,0.5069248793952448,0,9/2–14
depression_anxiety_signs,black,wk13,"Boston-Cambridge-Newton, MA-NH",0.31103391534191743,0.058268440314761714,msa,0.11420614301693296,0.19682777232498447,0.42524005835885037,0,8/19–31
depression_anxiety_signs,black,wk14,"Boston-Cambridge-Newton, MA-NH",0.2676214355672972,0.05509940595337762,msa,0.10799483566862013,0.15962659989867706,0.3756162712359173,0,9/2–14
depression_anxiety_signs,black,wk13,CA,0.3756298089587256,0.045669445229149085,state,0.08951211264913221,0.2861176963095934,0.46514192160785783,0,8/19–31
depression_anxiety_signs,black,wk14,CA,0.35384258036367955,0.05071829908435123,state,0.0994078662053284,0.25443471415835117,0.4532504465690079,0,9/2–14
depression_anxiety_signs,black,wk13,"Chicago-Naperville-Elgin, IL-IN-WI",0.44098403166954797,0.05658123877523964,msa,0.11089922799946969,0.3300848036700783,0.5518832596690176,0,8/19–31
depression_anxiety_signs,black,wk14,"Chicago-Naperville-Elgin, IL-IN-WI",0.33380682938302464,0.05881100785837119,msa,0.11526957540240754,0.2185372539806171,0.4490764047854322,0,9/2–14
depression_anxiety_signs,black,wk13,CO,0.31048707070228554,0.10180529942639031,state,0.199538386875725,0.11094868382656053,0.5100254575780105,0,8/19–31
depression_anxiety_signs,black,wk14,CO,0.2920746923602096,0.07856202832626519,state,0.15398157551947977,0.13809311684072983,0.4460562678796894,0,9/2–14
depression_anxiety_signs,black,wk13,CT,0.403523279009376,0.0796223649563233,state,0.15605983531439366,0.24746344369498235,0.5595831143237697,0,8/19–31
depression_anxiety_signs,black,wk14,CT,0.20031538572301452,0.057272981757130484,state,0.11225504424397574,0.08806034147903878,0.31257042996699025,1,9/2–14
depression_anxiety_signs,black,wk13,"Dallas-Fort Worth-Arlington, TX",0.38290965592997617,0.058795484110266166,msa,0.11523914885612169,0.2676705070738545,0.49814880478609785,0,8/19–31
depression_anxiety_signs,black,wk14,"Dallas-Fort Worth-Arlington, TX",0.39396579580413577,0.06152818452041352,msa,0.1205952416600105,0.27337055414412526,0.5145610374641463,0,9/2–14
depression_anxiety_signs,black,wk13,DC,0.32347407646711585,0.04335645116465434,state,0.0849786442827225,0.23849543218439334,0.40845272074983835,0,8/19–31
depression_anxiety_signs,black,wk14,DC,0.3315766488324065,0.0380094345594139,state,0.07449849173645125,0.2570781570959553,0.40607514056885774,0,9/2–14
depression_anxiety_signs,black,wk13,DE,0.3348530632942146,0.055730030868647605,state,0.1092308605025493,0.22562220279166528,0.4440839237967639,0,8/19–31
depression_anxiety_signs,black,wk14,DE,0.3241724437783248,0.05874651481998496,state,0.11514316904717052,0.2090292747311543,0.43931561282549536,0,9/2–14
depression_anxiety_signs,black,wk13,"Detroit-Warren-Dearborn, MI",0.35030324247838507,0.051544237217354294,msa,0.10102670494601441,0.24927653753237067,0.45132994742439947,0,8/19–31
depression_anxiety_signs,black,wk14,"Detroit-Warren-Dearborn, MI",0.42718526118871974,0.06418435365778466,msa,0.12580133316925793,0.3013839280194618,0.5529865943579777,0,9/2–14
depression_anxiety_signs,black,wk13,FL,0.36196526355801417,0.04487015403028135,state,0.08794550189935145,0.2740197616586627,0.44991076545736564,0,8/19–31
depression_anxiety_signs,black,wk14,FL,0.3837689265638321,0.05737697437663601,state,0.11245886977820659,0.27131005678562553,0.4962277963420387,0,9/2–14
depression_anxiety_signs,black,wk13,GA,0.43193175957262164,0.042786185582758596,state,0.08386092374220684,0.3480708358304148,0.5157926833148285,0,8/19–31
depression_anxiety_signs,black,wk14,GA,0.3850375680636331,0.03880742943177636,state,0.07606256168628167,0.3089750063773514,0.46110012974991477,0,9/2–14
depression_anxiety_signs,black,wk13,HI,0.5245630653186439,0.17538430739903405,state,0.3437532425021067,0.18080982281653724,0.8683163078207506,0,8/19–31
depression_anxiety_signs,black,wk14,HI,0.37639969186542094,0.18516538824048115,state,0.36292416095134306,0.013475530914077882,0.739323852816764,0,9/2–14
depression_anxiety_signs,black,wk13,"Houston-The Woodlands-Sugar Land, TX",0.4656053291841588,0.04921268416352751,msa,0.09645686096051392,0.3691484682236449,0.5620621901446727,1,8/19–31
depression_anxiety_signs,black,wk14,"Houston-The Woodlands-Sugar Land, TX",0.3173310580127713,0.04732463967964956,msa,0.09275629377211314,0.22457476424065814,0.4100873517848844,0,9/2–14
depression_anxiety_signs,black,wk13,IA,0.5248612327835289,0.1490516132274748,state,0.2921411619258506,0.23272007085767832,0.8170023947093795,0,8/19–31
depression_anxiety_signs,black,wk14,IA,0.30563236408028294,0.10453637073648842,state,0.2048912866435173,0.10074107743676564,0.5105236507238002,0,9/2–14
